name_song,lyric,label
Anh ghét làm bạn em,vui sánh đôi trái tim buồn đau cố gượng cười chi yêu đôi ta yêu hạnh phúc yêu bao nhiêu tim dám yêu thương thiết thành đôi hay ngố trò nụ cười hay nuối tiếc ta thênh thang vui giấc mơ chấm ấm áp đêm sắc hoa trông mong chi vui ta i hate being your friend i love you baby i hate being your friend your friend your friend mãi cố rời ngợi vui đành thích say đắm vòng nỗi đau dần mãi vô tâm hoài đứng xăm chẳng bao dừng yêu bao nhiêu tim dám yêu thương thiết thành đôi hay ngố trò nụ cười hay nuối tiếc ta thênh thang vui giấc mơ chấm ấm áp đêm sắc hoa trông mong chi vui ta i hate being your friend yêu bao nhiêu tim dám yêu thương thiết thành đôi hay ngố trò nụ cười hay nuối tiếc ta thênh thang vui giấc mơ chấm ấm áp đêm sắc hoa trông mong chi vui ta i hate being your friend i love you baby i hate being your friend your friend your friend vui sánh đôi trái tim buồn đau cố gượng cười,yêu thương
Tháng Năm Nhớ Bác,nghìn thu dân tộc ơn vất vả bôn khắp kiếm tổ quốc vầng dương ngời hi sinh đời dân tộc mãi mãi hai trường chinh tiếp gìn quê hương đồng bào tiếng trầm vang nắng hồng hai chín đình ghi mãi vang vọng khắp núi sông ôi hồ non ơn bao nhiêu hạ mùa sen nở nhắc nhở cháu chiều ôi hồ non ơn bao nhiêu di chúc ân tình ghi mãi muôn đời,yêu thương
Tết Nhà Mình,xưa ta tết đi xưa ta tết tết bao đổi thay ta đôi ta quên mẹ nấu canh bóng củ kiệu nem chua thịt kho thơm phức bữa cơm mừng giao mùa ôi bữa cơm mẹ bố khen hoài mệt tết đơn sơ vui xuân xuân xuân vời xuân xuân xuân giản đơn xuân xuân đôi ta quên xuân ta ôi pháo hoa rộn ràng ta chẳng trống múa lân rộn vang đôi xuân bữa cơm gia đình đậm hương tết ngon hồi xửa hồi xưa vắng thằng loanh quanh lau dọn đường tổ tiên chổi chà xô tảo mộ giúp mẹ lặt cành mai mẹ đi chợ kêu cầm tài ngoan cỡ đồ giao thừa đi mẹ tiền xài nảy ta bôn hương vị tết mâm cơm mẹ nấu thịt kho dưa cà bé xíu mong lì xì mong dịp đoàn viên mục tiêu thành viên nhiên tết thèm bánh chưng xanh nhiên tết thèm dưa hành ôi bao hương vị tuyệt vời tết cạnh xuân xuân xuân vời xuân xuân xuân giản đơn xuân xuân đôi ta quên xuân ta ôi pháo hoa rộn ràng ta chẳng trống múa lân rộn vang đôi xuân bữa cơm gia đình đậm hương tết ngon cơm đậm đà vị mặn tình mẹ thưởng thức món mẹ nấu hên xuân báo thức vang lăng cơm quên ham bữa trân quý dịp đoàn viên gia đình hôm thằng mẹ bao thời gian xuân xuân ta xuân xuân xuân nụ hoa tươi ta ôi pháo hoa rộn ràng ta chẳng trống múa lân rộn vang đôi xuân bữa cơm gia đình đậm hương tết ngon đôi xuân bữa cơm gia đình đậm hương tết ngon,yêu thương
Trưa Vắng (Live In Giao Lộ Thời Gian),trưa phố nắng đường vắng biển kia sóng thầm thầm thương hàng phi lao đứng bờ cát cất hát trời xanh hát phố biển yêu thương mây trời bay thương yêu chờ mong trưa phố biển đẹp mơ mây trời bay bay đi mãi chẳng thương yêu chờ mong trưa phố biển trưa gió thể lá cất hát trời xanh hát phố biển yêu thương gió mây trời bay lắm sóng nhấp nhô biển trưa lấp lánh gió ngừng thổi mây bồi hồi ngừng trôi trưa phố biển,yêu thương
Hy Vọng Vào Ngài,hy vọng chúa tưởng chúa chúa hạnh phúc đường đi nương tựa chúa bao dạt sướng vui thơ nép mẹ hiền trông cậy chúa chúa gìn chở che suốt đời đường đời đi ngập tràn khó nguy bao đơn côi nắng mưa phủ sợ chi chúa bền vững niềm ngài chẳng màng lợi danh hào chúa mơ phúc vinh trần đời mong dâng ngài tình yêu dòng suối dịu êm đi biển khơi mong thánh phúc yêu thương suốt đời vui vang phụng ca hôm hạnh phúc ước nguyện,yêu thương
lời yêu ngây dại,long lanh giọt sương kia trôi câu kịp chờ xuân kia yêu thương ghé ngang buông nụ cười nàng vội đem dòng thơ hồn bay giấc mơ đem tiếng yêu nhẹ gieo đầu môi ngẩn ngơ mưa đem yêu thương sắc màu mặc thẩm sâu muôn nhói đau ta đem dịu êm trái tim dạt tim say nồng khát khao dịu dàng yên ắng vội ánh trăng lẻ loi khẽ trôi khung trời ngã sa đầu môi chẳng thể say đắm lá rơi buông bẽ bàng thay yêu ngây dại câu hát phiêu du tiếng đàn nhặt gom ấm áp vương mây ngàn dìu hạnh phúc giọt sương long lanh ta,yêu thương
Làm Vợ Anh Nhé,đi bao nhiêu khó khăn đi bao nhiêu nỗi thăng trầm đôi mệt mỏi tiếng cười đi thẳng mắt rất hạnh phúc mai tỉnh giấc đầu tiên trông vợ bờ vai rộng vòng ấm trái tim thấu vợ che chở bình yên mai mưa nắng lối buồn vui gian khó sẻ chia chẳng lo lắng hay bận tâm hứa trọn đời yêu,yêu thương
tổ quốc yêu thương,ta đi đường mùa xuân đường vang muôn tiếng hát thân thương ánh mắt nụ cười rạng rỡ mươi quê hương mấy hào nam bắc cầm ta hát đường vui trời quê hương rộng cánh chim bay bóng mây mù che lối sóng biển rì hát mạch máu dâng trào rội trái tim ta bao buồn thương trôi ta say mê niềm yêu bao mẹ bao ta rạng rỡ ngàn đoá hoa ánh mắt chan hoà yêu thương bao mơ ước sum vầy tỏ mong đợi lứa đôi ước hẹn thầm nhắc toàn thắng tổ quốc bao đẹp hôm ta sống chói lọi tổ quốc yêu thương tổ quốc việt nam hùng non sông ta dòng sông xanh núi biếc reo ca bao đất sinh sôi mùa lúa quê hương nối nhịp cầu ta xây đất đẹp giầu nam bắc kề vai tiếp đường vui biển quê hương lộng gió ngàn khơi giọng hát thuyền kéo lưới đất màu xanh màu xanh hy vọng màu xanh tương lai vui hôm ghi công ơn hồ kính yêu đường vui hôm mếm yêu giải phóng quân mũ tai bèo thân thương bao núi bao rừng muôn ngàn gian khổ máu đổ sông núi rực rỡ toàn thắng tổi quốc bao đẹp hôm ta sống chói lọi tổ quốc yêu thương tổ quốc việt nam ngàn đời nổ hoa,yêu thương
Mắt Xanh,mắt xanh mắt xanh flexin on these girls no cap mắt xanh louis v channel bag cheers đi đừng chia ly you got it like you want it baby shawty tâm trạng hôm nắng hay mưa phi make up xong ok xong xe tim ga đánh mắt đong like whoo stunning on them hoe bmx skrt thích đồ thích flex đi nửa toàn ánh mắt săm soi bữa tiệc bắt đầu lắc hông tình booty ain t no pants mặc hoodie rất thích gọi lil baby tim free first date sunday phố sàn runway chiếm tâm trí giây ánh mắt xanh on my mind mắt xanh mắt xanh flexin on these girls no cap mắt xanh louis v channel bag cheers đi đừng chia ly you got it like you want it baby baby pick bếch đi hóng gió ven hồ đợi bé đồ ô ố i got it like u want me baby hoodie giấu quần is that what u want thích vòng đằng rose des vents louis vuitton bảo thơm thơm thơm thể quên ye like our love êm êm ye only good vibe first date date rate ten out of ten wow making love for hours,yêu thương
Chung Tay Vì Đất Mẹ Việt Nam,bao hai tiếng quê hương vấn vương tim gian nan giông tố tràn tiếng đồng bào da diết thân thương tuyến đầu sĩ trắng đêm thâu biên cương chiến sĩ đương đầu quên hiểm nguy gian khổ mát thương đau việt nam vững tương lai vững truyền thống sinh hùng nguy nan nguyện hy sinh thân đất mẹ yêu ta sẻ chia chiến thắng bình minh đêm bầu trời tươi đất mẹ việt nam,yêu thương
Những Lời Này Cho Em,ta ta nửa tình thay đam mê thể xác căng nghiêng ngửa đắng cay ta hờn ta đối mặt đời đêm đơn côi đêm lạc lõng đôi đôi buông xuôi tất hai kẻ lạ ngoảnh mặt gục đầu buồn hun hút đoạn buồn ta đợi ta khắc khoải nửa đời đam mê thể xác rã rời chết đọa đày tàn mộng,yêu thương
Tết Nhà Là Tết Nhất,đường quê đón tết náo nức đôi chân ta bao nhiêu vui buồn thân tết tết cất bộn bề khắp tết tim hướng tết tết thành phố bon chen đời chẳng thời nghỉ ngơi lẽ khó khăn bao trùm khắp bôn lặn lội tết ca mong chút bánh chút quà đường quê đón tết náo nức đôi chân ta bao nhiêu vui buồn thân tết tết cất bộn bề khắp tết tim hướng tết tết đi chân mong ước ấm no đôi êm xuôi nở hoa lắm gian nan ê chề bao nhiêu buồn lo nụ cười ánh mắt trìu mến thân bao phiền lo nhiên tan dần ta gian nan sao cố gắng gác tết quý giá ta nhạc xuân ngập tràn khí đêm giao thừa pháo nổ nâng ly countdown tivi tạm biệt cũ đi đi xuân chẳng trẻ quấn quýt mùi mai đào mùi quất tết tết đường quê đón tết náo nức đôi chân ta bao nhiêu vui buồn thân tết tết cất bộn bề khắp tết tim hướng tết tết đôi chân ta vững vàng gian khó hay huy hoàng đi khắp gian tim quý giá sum vầy gia đình chào ta đón tết trọn vẹn ta tết thân quen tivi đón tết tết cất bộn bề khắp tết tim hướng tết tết khắp tết tim hướng tết tết,yêu thương
có chắc yêu là đây,thoáng ánh mắt thoáng ánh mắt thoáng ánh mắt đôi môi hương mê say tan miên man quên đi đêm chạm nhẹ vội vàng hai giây tim hay bối rối khẽ yêu thương đong ngẩn ngơ ngỡ giấc mơ ngẩn ngơ ngỡ ngất ngây giấc mơ ngào êm dịu đắm chìm phút chốc viết tương tư gieo thơ câu ca gió hát ngân nga ru trời mây nhẹ nhàng đón ban mai ngang trao nụ cười nắng đua chen khoe sắc vui đùa muôn ngàn hoa dịu dàng nhân gian âu yếm tâm hồn hình mong chờ hình vấn vương đừng thờ lắng giúp đôi băn khoăn yêu yêu yêu yêu lang thang tâm trí đi ngừng tâm trí si mê cuồng ah uhhhhhhhhhh yêu đêm trắng tương tư yêu yêu thắc mắc nắm mơ mộng chân chạy mua bó hoa món quà khuôn mặt tươi cười vô tư gạt đi lo âu mẽ nha câu ca gió hát ngân nga ru trời mây nhẹ nhàng đón ban mai ngang trao nụ cười nắng đua chen khoe sắc vui đùa muôn ngàn hoa dịu dàng nhân gian âu yếm tâm hồn hình mong chờ hình vấn vương đừng thờ lắng giúp đôi băn khoăn yêu yêu yêu yêu lang thang tâm trí đi ngừng tâm trí si mê cuồng ah uhhhhhhhhhh yêu ah ahhhh yêu uhhhhhhh yêu đâyyy please come to me come to me please come to meeeeee yêu yêu yêu yêu lang thang tâm trí đi ngừng tâm trí si mê cuồng ah uhhhhhhhhhh m tp hát tất yêu yêu yêu hạnh phúc nhaaaa,yêu thương
Thủ Đức Quê Em,đi rừng cờ sao quê tha thiết hào đi hội mênh mông tình quê dạt quê thủ đức yêu thương quê đường gian lao hai mùa kháng chiến thủ đức kiên cường đồng bưng đêm tiếng đàn bầu chiều linh xuân gió lao xao long trường quê thơm hương lúa ngào hiệp bình đêm trăng đợi mùa hàng dừa xanh xanh long phuốc hôm hát quê thủ đức kiên cường,yêu thương
Khúc Hát Ru Người Mẹ Lính,mẹ ru ru mẹ ru trời đêm ru vầng trăng hát ru ngàn đất vỗ xưa du kích tơ kháng chiến chín sử sách xưa đầu đánh mỹ viết miền nam thành đồng tình non ngàn mãi hờ hơ hơ hớ uống cay đắng bùi ta giành đất mẹ ru nghiêng bóng núi mẹ ru nghiêng trường sơn ru lính đôi vai bạc màu ru mây trắng cánh lá sen che nắng che mưa che đoàn quân đi đừng quên thời máu đổ đừng quên thời lửa khói mẹ quê hương dân quê hương bao hy sinh giành độc lập mẹ mẹ dòng sông mẹ mẹ trường sơn mẹ sinh lính thủy vẹn tròn mẹ mây trắng cánh lá sen mẹ việt nam mẹ việt nam,yêu thương
Tết Về Sớm Cho Năm Mới Mượt Bền,mượt ta quê thắp nụ cười xung bữa cơm tết ta bao nhiêu xuyên bền nhiêu xe đừng lo lo tận tình chuẩn kỹ đường quê to pop total energy quà phong bao ly xi tết xuân sàng chúc ví mát máy mực chuyến đi ta mùa xuân kề gác quê chả chi mai chẳng lắm mệt ta quê thắp nụ cười bữa cơm tết ta bao nhiêu xuân nhiêu ta na na na na na tóc nụ cười xung bữa cơm tết ta bao nhiêu xuân nhiêu ta mệt mệt ta ta sợ đợi tết ta bao nhiêu xe,yêu thương
Quay Lại Lại Yêu,bao sống sao nhắn dòng nhắn thời thăm tình cảm sao đi chẳng đừng vô cớ hai trở ngại đầu ta yêu tình yêu chất chứa tất cay đắng hạnh phúc trải sao nỡ đừng tâm tư áp vốn dĩ thương đừng vô lý giận hờn tình yêu bất yêu sao sao tim đau hướng mắt vạch xuất phát câu yêu cạnh yêu tương lai thương sai ta nghĩa lý duyên quý đi yêu yêu chẳng thể quên đằng tất ta ta quyết đi đừng ta,yêu thương
Sory babe,nỗi buồn thay chấp trao bình yên đánh nụ cười hồn nhiên tình yêu vết xước bao tổn thương đau sorry babe bao nhiêu chờ bao nhiêu yêu dấu đừng đau xứng mắt tràn mi trở sống độc xưa sống tồn vô nghĩa trống rỗng hơi thở run sưởi ấm đêm đông chẳng viết tiếp mắt hoen ký ức nghẹn dâng hội mong manh mơ bóng thân thương hút dòng mưa tuôn sorry babe bao nhiêu chờ bao nhiêu yêu dấu đừng đau xứng mắt tràn mi trở sống độc xưa sống tồn vô nghĩa trống rỗng you fell in love with trust broken heart turns to dust love without fear then i left you in tears sorry babe bao nhiêu chờ bao nhiêu yêu dấu,yêu thương
